sessions_id,user_id,transactions_id,payment_method_id,total_amount,transactions_timestamps,status
46459,2207,9984,1,191000,2021-02-27 06:36:19.000000 UTC,completed
59417,5936,13274,1,191000,2021-05-20 03:49:23.000000 UTC,canceled
74270,5095,15760,1,191000,2021-08-21 05:42:35.000000 UTC,completed
85526,3997,17339,1,191000,2021-10-09 14:12:22.000000 UTC,completed
110528,2829,21061,1,191000,2022-01-12 18:10:24.000000 UTC,completed
126573,456,24776,1,191000,2022-02-17 20:02:26.000000 UTC,canceled
133110,4639,26253,1,191000,2022-03-04 04:06:01.000000 UTC,completed
147046,4944,29316,1,191000,2022-04-08 02:07:15.000000 UTC,canceled
154501,9566,30799,1,191000,2022-05-29 18:24:23.000000 UTC,canceled
168947,792,32794,1,191000,2022-08-03 13:50:50.000000 UTC,canceled
184357,7604,34502,1,191000,2022-09-21 14:03:26.000000 UTC,canceled
6247,1218,1228,1,127000,2020-05-01 12:02:44.000000 UTC,completed
20372,2656,4179,1,127000,2020-09-19 06:20:54.000000 UTC,completed
37350,3058,7602,1,127000,2021-01-17 12:59:04.000000 UTC,completed
39157,576,8072,1,127000,2021-01-26 13:47:32.000000 UTC,completed
39560,1622,8178,1,127000,2021-01-28 18:53:14.000000 UTC,completed
41348,271,8671,1,127000,2021-02-06 08:55:56.000000 UTC,completed
43577,1262,9257,1,127000,2021-02-14 14:34:32.000000 UTC,completed
46308,4276,9947,1,127000,2021-02-26 12:58:49.000000 UTC,completed
61733,225,13803,1,127000,2021-06-12 12:11:49.000000 UTC,completed
64093,900,14310,1,127000,2021-07-03 10:11:01.000000 UTC,canceled
66982,5449,14707,1,127000,2021-07-16 20:46:16.000000 UTC,canceled
70132,4328,15184,1,127000,2021-07-31 20:08:10.000000 UTC,canceled
89653,5761,17912,1,127000,2021-10-28 03:02:54.000000 UTC,completed
115553,6032,22233,1,127000,2022-01-24 14:48:02.000000 UTC,canceled
119328,4196,23159,1,127000,2022-02-02 18:12:44.000000 UTC,completed
127741,3257,25049,1,127000,2022-02-20 06:24:29.000000 UTC,completed
139273,3729,27649,1,127000,2022-03-17 07:01:58.000000 UTC,completed
171508,98,33074,1,127000,2022-08-12 04:06:43.000000 UTC,completed
188388,9995,34963,1,127000,2022-10-04 12:24:11.000000 UTC,canceled
6175,238,1206,1,63000,2020-04-30 04:40:50.000000 UTC,completed
25363,291,5116,1,63000,2020-10-30 02:01:38.000000 UTC,canceled
32019,508,6375,1,63000,2020-12-18 12:34:11.000000 UTC,completed
35556,1363,7139,1,63000,2021-01-08 22:07:58.000000 UTC,canceled
36981,3712,7498,1,63000,2021-01-15 20:04:41.000000 UTC,completed
45383,3004,9714,1,63000,2021-02-21 20:37:31.000000 UTC,completed
48972,1852,10660,1,63000,2021-03-08 09:00:31.000000 UTC,canceled
54913,2,12194,1,63000,2021-04-04 18:06:14.000000 UTC,completed
56060,810,12461,1,63000,2021-04-17 09:44:27.000000 UTC,completed
58807,1493,13117,1,63000,2021-05-14 06:35:36.000000 UTC,completed
62513,1425,13978,1,63000,2021-06-19 12:24:11.000000 UTC,canceled
63289,6049,14159,1,63000,2021-06-26 14:40:48.000000 UTC,completed
63372,6025,14178,1,63000,2021-06-27 05:01:18.000000 UTC,completed
65225,2259,14491,1,63000,2021-07-07 21:52:28.000000 UTC,completed
66637,1896,14657,1,63000,2021-07-14 14:56:53.000000 UTC,completed
68372,3265,14919,1,63000,2021-07-23 07:01:20.000000 UTC,completed
68871,5618,14988,1,63000,2021-07-25 10:49:42.000000 UTC,completed
69311,2019,15051,1,63000,2021-07-26 21:03:24.000000 UTC,canceled
69402,1755,15072,1,63000,2021-07-27 11:47:56.000000 UTC,completed
76788,6985,16126,1,63000,2021-09-01 01:41:04.000000 UTC,completed
82047,6385,16866,1,63000,2021-09-24 11:45:52.000000 UTC,completed
86269,7413,17432,1,63000,2021-10-12 06:06:46.000000 UTC,completed
86781,7323,17498,1,63000,2021-10-15 03:12:07.000000 UTC,completed
87946,6689,17668,1,63000,2021-10-20 02:43:21.000000 UTC,completed
89260,458,17859,1,63000,2021-10-25 19:43:42.000000 UTC,completed
90321,6284,18021,1,63000,2021-10-31 05:37:33.000000 UTC,completed
93285,6976,18428,1,63000,2021-11-13 02:25:20.000000 UTC,completed
93744,2842,18492,1,63000,2021-11-14 07:03:06.000000 UTC,completed
99295,8111,19231,1,63000,2021-12-05 17:31:31.000000 UTC,completed
119953,8691,23298,1,63000,2022-02-04 08:03:26.000000 UTC,completed
124134,4975,24229,1,63000,2022-02-12 21:15:17.000000 UTC,completed
125538,5230,24560,1,63000,2022-02-15 07:33:34.000000 UTC,completed
135274,5144,26751,1,63000,2022-03-08 00:20:39.000000 UTC,completed
136687,6292,27050,1,63000,2022-03-11 22:54:41.000000 UTC,completed
145322,8268,28973,1,63000,2022-03-29 20:03:34.000000 UTC,completed
158814,7890,31577,1,63000,2022-06-27 18:01:04.000000 UTC,completed
162061,6845,31957,1,63000,2022-07-10 15:40:33.000000 UTC,completed
164061,8318,32184,1,63000,2022-07-17 11:52:27.000000 UTC,completed
165872,9157,32410,1,63000,2022-07-23 18:46:48.000000 UTC,completed
167039,7727,32560,1,63000,2022-07-27 16:46:13.000000 UTC,completed
171871,6995,33115,1,63000,2022-08-13 10:47:33.000000 UTC,completed
174094,691,33377,1,63000,2022-08-20 10:34:26.000000 UTC,canceled
177636,10064,33758,1,63000,2022-08-31 02:19:06.000000 UTC,completed
178286,7896,33820,1,63000,2022-09-03 08:15:19.000000 UTC,completed
178583,10199,33861,1,63000,2022-09-03 20:24:14.000000 UTC,completed
193214,10331,35516,1,63000,2022-10-22 07:35:33.000000 UTC,completed
194983,10826,35696,1,63000,2022-10-28 15:21:24.000000 UTC,completed
195151,10247,35716,1,63000,2022-10-29 07:15:08.000000 UTC,completed
196842,7183,35903,1,63000,2022-11-04 07:22:15.000000 UTC,completed
197872,4839,36011,1,63000,2022-11-06 15:48:56.000000 UTC,canceled
204857,10885,36736,1,63000,2022-11-29 23:48:26.000000 UTC,completed
206182,584,36879,1,63000,2022-12-04 14:39:05.000000 UTC,completed
212664,10950,37583,1,63000,2022-12-25 20:34:48.000000 UTC,completed
21034,2971,4293,1,169500,2020-09-24 18:40:43.000000 UTC,completed
144390,6967,28779,1,169500,2022-03-27 17:15:23.000000 UTC,completed
23962,1878,4851,1,340000,2020-10-18 12:04:45.000000 UTC,completed
169511,6355,32852,1,340000,2022-08-06 00:45:10.000000 UTC,completed
59084,5746,13189,1,276000,2021-05-16 12:30:25.000000 UTC,completed
107776,3467,20457,1,276000,2022-01-05 21:26:34.000000 UTC,completed
148471,9451,29606,1,276000,2022-04-17 16:56:56.000000 UTC,canceled
8161,1258,1710,1,212000,2020-05-21 09:03:34.000000 UTC,canceled
10156,199,2168,1,212000,2020-06-10 13:15:10.000000 UTC,completed
26326,3515,5303,1,212000,2020-11-06 21:35:44.000000 UTC,completed
39867,2809,8260,1,212000,2021-01-30 12:29:57.000000 UTC,completed
46727,4412,10058,1,212000,2021-02-28 00:32:38.000000 UTC,canceled
48165,4278,10432,1,212000,2021-03-06 06:00:14.000000 UTC,completed
71169,1967,15324,1,212000,2021-08-06 09:30:29.000000 UTC,completed
113467,6860,21745,1,212000,2022-01-19 19:34:58.000000 UTC,completed
114622,5529,22015,1,212000,2022-01-22 15:40:54.000000 UTC,completed
119327,6350,23158,1,212000,2022-02-02 18:06:34.000000 UTC,canceled
137512,5135,27237,1,212000,2022-03-13 07:46:49.000000 UTC,completed
143230,361,28502,1,212000,2022-03-26 06:10:34.000000 UTC,completed
184591,6456,34528,1,212000,2022-09-22 14:32:55.000000 UTC,canceled
200067,5842,36240,1,212000,2022-11-13 19:24:35.000000 UTC,completed
18810,1085,3857,1,148000,2020-09-05 08:57:42.000000 UTC,completed
26814,2151,5388,1,148000,2020-11-09 20:39:57.000000 UTC,completed
31157,2880,6221,1,148000,2020-12-12 13:48:08.000000 UTC,completed
41772,2834,8791,1,148000,2021-02-07 12:28:04.000000 UTC,completed
45022,3051,9621,1,148000,2021-02-21 01:05:51.000000 UTC,completed
48692,1180,10581,1,148000,2021-03-07 13:18:58.000000 UTC,canceled
53213,2227,11764,1,148000,2021-03-26 13:40:41.000000 UTC,completed
93769,5723,18494,1,148000,2021-11-14 08:12:34.000000 UTC,completed
109354,2859,20806,1,148000,2022-01-09 15:16:15.000000 UTC,completed
115347,185,22180,1,148000,2022-01-23 21:12:05.000000 UTC,canceled
117760,8286,22745,1,148000,2022-01-30 01:38:30.000000 UTC,canceled
147450,9422,29402,1,148000,2022-04-10 14:21:04.000000 UTC,canceled
165064,3487,32313,1,148000,2022-07-20 18:50:36.000000 UTC,completed
212621,5277,37577,1,148000,2022-12-25 18:57:32.000000 UTC,canceled
6286,1231,1237,1,84000,2020-05-01 22:20:27.000000 UTC,completed
6498,380,1288,1,84000,2020-05-03 15:15:53.000000 UTC,completed
27575,437,5539,1,84000,2020-11-15 14:05:11.000000 UTC,completed
52596,2946,11602,1,84000,2021-03-23 07:47:18.000000 UTC,canceled
123501,3649,24084,1,84000,2022-02-11 18:57:37.000000 UTC,completed
141835,4474,28206,1,84000,2022-03-22 05:47:47.000000 UTC,completed
5160,687,980,1,20000,2020-04-17 14:54:08.000000 UTC,canceled
30946,2802,6183,1,20000,2020-12-11 06:18:24.000000 UTC,completed
33330,2682,6602,1,20000,2020-12-27 11:07:35.000000 UTC,completed
56773,5256,12621,1,20000,2021-04-24 07:28:33.000000 UTC,completed
93426,4274,18456,1,20000,2021-11-13 11:39:29.000000 UTC,canceled
101416,3774,19464,1,20000,2021-12-14 07:08:12.000000 UTC,completed
105201,5970,19925,1,20000,2021-12-29 06:30:26.000000 UTC,completed
118048,2859,22822,1,308000,2022-01-30 12:47:46.000000 UTC,canceled
178498,948,33849,1,308000,2022-09-03 16:10:08.000000 UTC,completed
199484,10065,36175,1,308000,2022-11-12 17:26:57.000000 UTC,canceled
8198,1311,1718,1,244000,2020-05-21 20:51:33.000000 UTC,completed
26266,860,5283,1,244000,2020-11-06 10:12:53.000000 UTC,completed
28015,521,5632,1,244000,2020-11-19 09:07:34.000000 UTC,completed
44828,4707,9568,1,244000,2021-02-20 11:15:25.000000 UTC,completed
84163,7371,17154,1,244000,2021-10-03 07:16:36.000000 UTC,canceled
93575,3855,18474,1,244000,2021-11-13 18:34:33.000000 UTC,completed
109102,7902,20746,1,244000,2022-01-09 08:20:48.000000 UTC,canceled
143929,6516,28663,1,244000,2022-03-27 08:25:52.000000 UTC,canceled
18772,2078,3850,1,180000,2020-09-05 02:25:29.000000 UTC,completed
22069,3076,4490,1,180000,2020-10-03 21:35:17.000000 UTC,completed
31637,2070,6300,1,180000,2020-12-14 20:09:46.000000 UTC,completed
47745,3308,10333,1,180000,2021-03-04 07:13:29.000000 UTC,completed
48869,1723,10633,1,180000,2021-03-07 20:05:26.000000 UTC,completed
55688,5206,12380,1,180000,2021-04-12 09:58:12.000000 UTC,completed
60704,5972,13560,1,180000,2021-06-03 03:48:08.000000 UTC,canceled
66221,1869,14620,1,180000,2021-07-12 00:44:18.000000 UTC,completed
69891,6394,15149,1,180000,2021-07-30 18:54:06.000000 UTC,canceled
74894,4384,15858,1,180000,2021-08-22 20:52:34.000000 UTC,canceled
115092,3174,22132,1,180000,2022-01-23 13:13:56.000000 UTC,completed
119675,4836,23237,1,180000,2022-02-03 17:23:27.000000 UTC,completed
123811,7044,24151,1,180000,2022-02-12 11:01:57.000000 UTC,canceled
133195,3979,26269,1,180000,2022-03-04 08:03:53.000000 UTC,completed
136388,5949,26986,1,180000,2022-03-11 07:05:07.000000 UTC,completed
138314,8735,27423,1,180000,2022-03-14 10:09:05.000000 UTC,canceled
160678,5496,31827,1,180000,2022-07-05 20:55:31.000000 UTC,completed
172996,7872,33240,1,180000,2022-08-15 19:53:26.000000 UTC,completed
40002,2951,8296,1,116000,2021-01-31 05:15:07.000000 UTC,completed
50482,3001,11046,1,116000,2021-03-14 16:43:38.000000 UTC,canceled
71523,6705,15375,1,116000,2021-08-07 17:20:30.000000 UTC,canceled
95346,5764,18719,1,116000,2021-11-20 21:57:26.000000 UTC,canceled
96376,7683,18862,1,116000,2021-11-24 17:26:33.000000 UTC,completed
130962,6736,25766,1,116000,2022-02-26 23:55:25.000000 UTC,canceled
153478,4557,30586,1,116000,2022-05-22 15:24:23.000000 UTC,canceled
170786,9294,32995,1,116000,2022-08-08 20:27:38.000000 UTC,canceled
16927,1847,3488,1,52000,2020-08-16 11:25:32.000000 UTC,completed
44428,1940,9460,1,52000,2021-02-18 14:01:48.000000 UTC,completed
76705,3033,16112,1,52000,2021-08-31 12:36:47.000000 UTC,completed
131215,3835,25826,1,52000,2022-02-27 09:47:22.000000 UTC,completed
148557,9322,29628,1,52000,2022-04-18 03:33:02.000000 UTC,completed
29191,1784,5833,1,158500,2020-11-28 06:30:32.000000 UTC,completed
34577,3563,6896,1,265000,2021-01-03 20:08:54.000000 UTC,completed
51569,2971,11309,1,265000,2021-03-19 22:11:46.000000 UTC,completed
83947,35,17121,1,265000,2021-10-02 12:53:13.000000 UTC,completed
88398,7446,17733,1,265000,2021-10-22 19:42:29.000000 UTC,canceled
94410,5604,18587,1,265000,2021-11-16 19:19:19.000000 UTC,canceled
105554,8233,19981,1,265000,2021-12-31 16:48:28.000000 UTC,canceled
117716,2622,22732,1,265000,2022-01-29 21:56:48.000000 UTC,canceled
150266,9329,29973,1,265000,2022-04-30 12:02:25.000000 UTC,canceled
175508,1532,33526,1,265000,2022-08-24 09:11:11.000000 UTC,completed
41826,1556,8806,1,201000,2021-02-07 14:04:39.000000 UTC,completed
44403,1910,9453,1,201000,2021-02-18 11:02:37.000000 UTC,canceled
94848,2228,18641,1,201000,2021-11-19 07:47:17.000000 UTC,completed
120234,2541,23346,1,201000,2022-02-04 23:11:23.000000 UTC,completed
136330,6277,26974,1,201000,2022-03-11 05:37:19.000000 UTC,canceled
137201,1424,27162,1,201000,2022-03-12 17:04:35.000000 UTC,completed
36361,1049,7346,1,137000,2021-01-12 15:27:17.000000 UTC,completed
56738,1168,12613,1,137000,2021-04-23 20:25:07.000000 UTC,canceled
58852,4639,13131,1,137000,2021-05-14 19:18:07.000000 UTC,completed
60527,5409,13525,1,137000,2021-05-31 07:16:35.000000 UTC,canceled
87678,7594,17630,1,137000,2021-10-18 14:22:51.000000 UTC,canceled
111476,5499,21286,1,137000,2022-01-15 04:41:35.000000 UTC,completed
113312,4125,21709,1,137000,2022-01-19 10:11:36.000000 UTC,completed
118811,7465,23032,1,137000,2022-02-01 11:17:48.000000 UTC,completed
120779,6330,23478,1,137000,2022-02-05 21:13:23.000000 UTC,completed
132171,5317,26051,1,137000,2022-03-01 05:21:47.000000 UTC,canceled
142114,801,28257,1,137000,2022-03-23 02:49:38.000000 UTC,completed
146500,777,29212,1,137000,2022-04-03 17:51:52.000000 UTC,completed
154315,8638,30763,1,137000,2022-05-28 20:15:35.000000 UTC,canceled
167408,6838,32604,1,137000,2022-07-29 05:08:05.000000 UTC,completed
174511,3353,33408,1,137000,2022-08-21 08:32:44.000000 UTC,completed
17752,2357,3658,1,73000,2020-08-24 18:33:53.000000 UTC,completed
32985,1935,6549,1,73000,2020-12-25 08:03:48.000000 UTC,completed
119657,8669,23230,1,73000,2022-02-03 14:55:11.000000 UTC,canceled
120622,1063,23437,1,73000,2022-02-05 15:09:04.000000 UTC,completed
167896,3149,32672,1,73000,2022-07-30 19:49:19.000000 UTC,completed
200182,10914,36253,1,73000,2022-11-14 05:12:51.000000 UTC,canceled
130966,2357,25770,1,9000,2022-02-27 00:36:49.000000 UTC,canceled
62953,4962,14083,1,361000,2021-06-23 05:08:30.000000 UTC,completed
2263,604,411,1,297000,2020-03-06 19:08:49.000000 UTC,completed
5224,426,994,1,297000,2020-04-18 12:08:42.000000 UTC,canceled
38664,3798,7939,1,297000,2021-01-24 10:28:36.000000 UTC,canceled
55500,5409,12333,1,297000,2021-04-11 07:46:03.000000 UTC,canceled
115910,5764,22307,1,297000,2022-01-25 16:26:37.000000 UTC,canceled
43726,4212,9304,1,233000,2021-02-15 01:24:54.000000 UTC,completed
52558,3990,11596,1,233000,2021-03-23 04:26:15.000000 UTC,completed
82632,3480,16936,1,233000,2021-09-26 09:38:05.000000 UTC,completed
84683,6266,17212,1,233000,2021-10-05 00:17:02.000000 UTC,completed
93975,5842,18533,1,233000,2021-11-14 14:34:38.000000 UTC,completed
108764,3146,20674,1,233000,2022-01-08 13:03:27.000000 UTC,completed
117731,879,22734,1,233000,2022-01-29 23:27:44.000000 UTC,completed
139660,5998,27737,1,233000,2022-03-18 08:36:09.000000 UTC,canceled
141981,8742,28234,1,233000,2022-03-22 17:27:04.000000 UTC,canceled
165432,5265,32348,1,233000,2022-07-22 07:07:37.000000 UTC,canceled
175764,8497,33555,1,233000,2022-08-25 17:25:38.000000 UTC,canceled
25629,3374,5167,1,169000,2020-11-01 07:55:36.000000 UTC,completed
32062,2958,6385,1,169000,2020-12-18 20:40:14.000000 UTC,completed
52619,66,11609,1,169000,2021-03-23 12:19:27.000000 UTC,completed
53451,4364,11824,1,169000,2021-03-27 12:47:54.000000 UTC,canceled
87440,5497,17591,1,169000,2021-10-17 14:29:14.000000 UTC,completed
90946,7132,18101,1,169000,2021-11-02 18:06:20.000000 UTC,completed
104043,4304,19777,1,169000,2021-12-25 12:40:04.000000 UTC,completed
115434,4095,22205,1,169000,2022-01-24 05:40:11.000000 UTC,completed
115687,6121,22259,1,169000,2022-01-25 00:33:48.000000 UTC,completed
125267,1924,24496,1,169000,2022-02-14 17:21:46.000000 UTC,canceled
125866,8858,24619,1,169000,2022-02-16 04:49:23.000000 UTC,canceled
129031,5504,25326,1,169000,2022-02-22 12:32:50.000000 UTC,canceled
135806,8235,26860,1,169000,2022-03-09 17:21:17.000000 UTC,canceled
151816,4254,30270,1,169000,2022-05-11 06:16:22.000000 UTC,completed
154151,127,30730,1,169000,2022-05-28 05:00:18.000000 UTC,completed
156020,3333,31074,1,169000,2022-06-10 07:34:26.000000 UTC,completed
162899,42,32062,1,169000,2022-07-13 18:38:06.000000 UTC,completed
184369,9649,34503,1,169000,2022-09-21 15:58:13.000000 UTC,canceled
4064,539,703,1,105000,2020-04-03 21:32:58.000000 UTC,completed
19529,1810,4013,1,105000,2020-09-11 15:05:16.000000 UTC,completed
21943,419,4461,1,105000,2020-10-03 06:03:46.000000 UTC,completed
32612,1219,6478,1,105000,2020-12-21 15:36:15.000000 UTC,canceled
47760,4918,10337,1,105000,2021-03-04 08:47:53.000000 UTC,completed
48508,3763,10526,1,105000,2021-03-07 04:51:56.000000 UTC,completed
62076,6256,13886,1,105000,2021-06-14 12:40:30.000000 UTC,completed
69823,623,15137,1,105000,2021-07-30 06:29:29.000000 UTC,canceled
74817,6228,15846,1,105000,2021-08-22 15:48:00.000000 UTC,completed
78637,343,16381,1,105000,2021-09-09 18:27:21.000000 UTC,completed
117885,2226,22782,1,105000,2022-01-30 08:43:17.000000 UTC,canceled
121749,3037,23705,1,105000,2022-02-07 10:41:34.000000 UTC,completed
130739,2714,25712,1,105000,2022-02-26 13:25:14.000000 UTC,completed
131435,3416,25882,1,105000,2022-02-27 13:50:47.000000 UTC,completed
139685,8084,27741,1,105000,2022-03-18 10:04:09.000000 UTC,canceled
143652,4525,28599,1,105000,2022-03-26 18:56:40.000000 UTC,completed
157666,8938,31373,1,105000,2022-06-20 05:54:51.000000 UTC,canceled
162071,2525,31958,1,105000,2022-07-10 15:42:57.000000 UTC,completed
173469,1043,33297,1,105000,2022-08-18 05:54:01.000000 UTC,canceled
109300,6703,20789,1,275500,2022-01-09 13:56:09.000000 UTC,canceled
9511,521,2004,1,147500,2020-06-05 03:54:35.000000 UTC,completed
50785,3228,11123,1,179500,2021-03-15 21:54:24.000000 UTC,completed
22441,1920,4559,1,51500,2020-10-06 04:22:23.000000 UTC,completed
151160,9550,30142,1,51500,2022-05-07 02:39:40.000000 UTC,completed
25623,1137,5166,1,286000,2020-11-01 07:20:18.000000 UTC,completed
62095,1388,13891,1,286000,2021-06-14 18:00:36.000000 UTC,completed
64906,3547,14438,1,286000,2021-07-05 23:55:43.000000 UTC,completed
72412,2693,15509,1,286000,2021-08-12 02:19:42.000000 UTC,completed
74367,4879,15775,1,286000,2021-08-21 12:09:32.000000 UTC,canceled
30227,807,6034,1,222000,2020-12-05 20:58:29.000000 UTC,completed
43871,2981,9334,1,222000,2021-02-15 19:39:00.000000 UTC,completed
44291,4391,9421,1,222000,2021-02-17 20:48:33.000000 UTC,completed
51803,271,11387,1,222000,2021-03-20 17:42:42.000000 UTC,completed
56975,1094,12676,1,222000,2021-04-25 13:03:39.000000 UTC,completed
94943,4794,18660,1,222000,2021-11-19 19:15:50.000000 UTC,completed
115384,8507,22189,1,222000,2022-01-23 23:51:17.000000 UTC,canceled
126050,2605,24671,1,222000,2022-02-16 17:15:52.000000 UTC,completed
131364,1634,25865,1,222000,2022-02-27 12:36:01.000000 UTC,completed
140381,5403,27899,1,222000,2022-03-19 17:13:03.000000 UTC,completed
158955,9994,31604,1,222000,2022-06-28 20:03:12.000000 UTC,canceled
173574,4126,33309,1,222000,2022-08-18 17:18:24.000000 UTC,canceled
196828,5177,35900,1,222000,2022-11-04 06:20:02.000000 UTC,completed
26644,1981,5357,1,158000,2020-11-08 16:41:34.000000 UTC,completed
39265,4328,8092,1,158000,2021-01-27 05:50:25.000000 UTC,canceled
40659,3341,8468,1,158000,2021-02-03 00:15:12.000000 UTC,completed
49469,2167,10797,1,158000,2021-03-11 07:26:49.000000 UTC,completed
58456,3526,13026,1,158000,2021-05-10 06:49:03.000000 UTC,completed
109431,7624,20824,1,158000,2022-01-09 16:58:36.000000 UTC,completed
129093,8502,25338,1,158000,2022-02-22 16:39:04.000000 UTC,canceled
130498,7885,25643,1,158000,2022-02-26 06:30:09.000000 UTC,canceled
182200,9988,34255,1,158000,2022-09-14 14:13:02.000000 UTC,canceled
191935,9713,35369,1,158000,2022-10-16 19:27:25.000000 UTC,canceled
2827,555,502,1,94000,2020-03-15 12:03:44.000000 UTC,completed
8330,853,1747,1,94000,2020-05-23 13:09:46.000000 UTC,completed
42987,4372,9100,1,94000,2021-02-12 20:14:17.000000 UTC,canceled
45298,618,9694,1,94000,2021-02-21 15:28:40.000000 UTC,canceled
